step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
340.0,22,5417.0,164.15151515151516,3.822624925021569,0,0.0,1.0,0,0.0,1.0,22,5417.0,0.2020160215294747,0,0.0,1.0,0,0.0,1.0,22,5417.0
345.0,22,5527.0,162.55882352941177,3.457681072679667,0,0.0,1.0,0,0.0,1.0,22,5527.0,0.16001947991983223,0,0.0,1.0,0,0.0,1.0,22,5527.0
350.0,22,5637.0,170.8181818181818,3.109478933763612,0,0.0,1.0,0,0.0,1.0,22,5637.0,0.10245217260857344,0,0.0,1.0,0,0.0,1.0,22,5637.0
355.0,22,5747.0,179.59375,3.3992787773238278,0,0.0,1.0,0,0.0,1.0,22,5747.0,0.07897257301565457,0,0.0,1.0,0,0.0,1.0,22,5747.0
360.0,22,5857.0,201.9655172413793,2.5919715437179285,0,0.0,1.0,0,0.0,1.0,22,5857.0,0.07964374559901095,0,0.0,1.0,0,0.0,1.0,22,5857.0
365.0,22,5967.0,213.10714285714286,2.3942914396077186,0,0.0,1.0,0,0.0,1.0,22,5967.0,0.10571935955889078,0,0.0,1.0,0,0.0,1.0,22,5967.0
370.0,22,6077.0,202.56666666666666,3.1731120162919573,0,0.0,1.0,0,0.0,1.0,22,6077.0,0.182473623796483,0,0.0,1.0,0,0.0,1.0,22,6077.0
375.0,22,6187.0,199.58064516129033,2.0920651781199724,0,0.0,1.0,0,0.0,1.0,22,6187.0,0.10288225946068329,0,0.0,1.0,0,0.0,1.0,22,6187.0
380.0,22,6297.0,190.8181818181818,2.843010400689872,0,0.0,1.0,0,0.0,1.0,22,6298.0,0.13246963014615332,0,0.0,1.0,0,0.0,1.0,22,6298.0
385.0,22,6407.0,183.05714285714285,3.1027862127377968,0,0.0,1.0,0,0.0,1.0,22,6407.0,0.14953882160232593,0,0.0,1.0,0,0.0,1.0,22,6407.0
390.0,22,6517.0,197.4848484848485,2.024188319600566,0,0.0,1.0,0,0.0,1.0,22,6517.0,0.08096854384260255,0,0.0,1.0,0,0.0,1.0,22,6517.0
